,"File: Grid1.csv  Pop: 10  trail: 1
","File: Grid1.csv  Pop: 10  trail: 2
","File: Grid1.csv  Pop: 10  trail: 3
","File: Grid1.csv  Pop: 10  trail: 4
","File: Grid1.csv  Pop: 10  trail: 5
",,,"File: Grid1.csv  Pop: 100  trail: 1
","File: Grid1.csv  Pop: 100  trail: 2
","File: Grid1.csv  Pop: 100  trail: 3
","File: Grid1.csv  Pop: 100  trail: 4
","File: Grid1.csv  Pop: 100  trail: 5
",,,"File: Grid1.csv  Pop: 1000  trail: 1
","File: Grid1.csv  Pop: 1000  trail: 2
","File: Grid1.csv  Pop: 1000  trail: 3
","File: Grid1.csv  Pop: 1000  trail: 4
","File: Grid1.csv  Pop: 1000  trail: 5
",,,"File: Grid1.csv  Pop: 10000  trail: 1
","File: Grid1.csv  Pop: 10000  trail: 2
","File: Grid1.csv  Pop: 10000  trail: 3
","File: Grid1.csv  Pop: 10000  trail: 4
","File: Grid1.csv  Pop: 10000  trail: 5
",,,"File: Grid2.csv  Pop: 10  trail: 1
","File: Grid2.csv  Pop: 10  trail: 2
","File: Grid2.csv  Pop: 10  trail: 3
","File: Grid2.csv  Pop: 10  trail: 4
","File: Grid2.csv  Pop: 10  trail: 5
",,,"File: Grid2.csv  Pop: 100  trail: 1
","File: Grid2.csv  Pop: 100  trail: 2
","File: Grid2.csv  Pop: 100  trail: 3
","File: Grid2.csv  Pop: 100  trail: 4
","File: Grid2.csv  Pop: 100  trail: 5
",,,"File: Grid2.csv  Pop: 1000  trail: 1
","File: Grid2.csv  Pop: 1000  trail: 2
","File: Grid2.csv  Pop: 1000  trail: 3
","File: Grid2.csv  Pop: 1000  trail: 4
","File: Grid2.csv  Pop: 1000  trail: 5
",,,"File: Grid2.csv  Pop: 10000  trail: 1
","File: Grid2.csv  Pop: 10000  trail: 2
","File: Grid2.csv  Pop: 10000  trail: 3
","File: Grid2.csv  Pop: 10000  trail: 4
","File: Grid2.csv  Pop: 10000  trail: 5
",,,"File: Grid3.csv  Pop: 10  trail: 1
","File: Grid3.csv  Pop: 10  trail: 2
","File: Grid3.csv  Pop: 10  trail: 3
","File: Grid3.csv  Pop: 10  trail: 4
","File: Grid3.csv  Pop: 10  trail: 5
",,,"File: Grid3.csv  Pop: 100  trail: 1
","File: Grid3.csv  Pop: 100  trail: 2
","File: Grid3.csv  Pop: 100  trail: 3
","File: Grid3.csv  Pop: 100  trail: 4
","File: Grid3.csv  Pop: 100  trail: 5
",,,"File: Grid3.csv  Pop: 1000  trail: 1
","File: Grid3.csv  Pop: 1000  trail: 2
","File: Grid3.csv  Pop: 1000  trail: 3
","File: Grid3.csv  Pop: 1000  trail: 4
","File: Grid3.csv  Pop: 1000  trail: 5
",,,"File: Grid3.csv  Pop: 10000  trail: 1
","File: Grid3.csv  Pop: 10000  trail: 2
","File: Grid3.csv  Pop: 10000  trail: 3
","File: Grid3.csv  Pop: 10000  trail: 4
","File: Grid3.csv  Pop: 10000  trail: 5
",
1,0.833333333333,0.864197530864,0.833333333333,0.901234567901,0.851851851852,,1,0.864197530864,0.888888888889,0.87037037037,0.888888888889,0.901234567901,,1,0.895061728395,0.901234567901,0.913580246914,0.907407407407,0.913580246914,,1,0.932098765432,0.938271604938,0.91975308642,0.913580246914,0.932098765432,,1,0.783950617284,0.802469135802,0.833333333333,0.814814814815,0.79012345679,,1,0.845679012346,0.833333333333,0.827160493827,0.827160493827,0.814814814815,,1,0.851851851852,0.845679012346,0.83950617284,0.858024691358,0.845679012346,,1,0.87037037037,0.858024691358,0.87037037037,0.858024691358,0.87037037037,,1,0.771604938272,0.796296296296,0.759259259259,0.728395061728,0.740740740741,,1,0.802469135802,0.79012345679,0.796296296296,0.79012345679,0.79012345679,,1,0.802469135802,0.802469135802,0.833333333333,0.796296296296,0.814814814815,,1,0.833333333333,0.820987654321,0.827160493827,0.858024691358,0.827160493827,
2,0.851851851852,0.845679012346,0.845679012346,0.858024691358,0.858024691358,,2,0.901234567901,0.907407407407,0.876543209877,0.888888888889,0.901234567901,,2,0.901234567901,0.901234567901,0.91975308642,0.913580246914,0.913580246914,,2,0.932098765432,0.938271604938,0.91975308642,0.932098765432,0.956790123457,,2,0.783950617284,0.802469135802,0.83950617284,0.802469135802,0.802469135802,,2,0.845679012346,0.833333333333,0.845679012346,0.833333333333,0.820987654321,,2,0.858024691358,0.851851851852,0.851851851852,0.858024691358,0.851851851852,,2,0.876543209877,0.882716049383,0.876543209877,0.888888888889,0.876543209877,,2,0.753086419753,0.783950617284,0.765432098765,0.740740740741,0.753086419753,,2,0.827160493827,0.79012345679,0.802469135802,0.79012345679,0.796296296296,,2,0.808641975309,0.808641975309,0.833333333333,0.814814814815,0.820987654321,,2,0.83950617284,0.858024691358,0.827160493827,0.858024691358,0.858024691358,
3,0.845679012346,0.833333333333,0.858024691358,0.858024691358,0.87037037037,,3,0.901234567901,0.907407407407,0.888888888889,0.907407407407,0.913580246914,,3,0.913580246914,0.913580246914,0.91975308642,0.913580246914,0.91975308642,,3,0.956790123457,0.938271604938,0.950617283951,0.938271604938,0.956790123457,,3,0.79012345679,0.808641975309,0.83950617284,0.814814814815,0.783950617284,,3,0.858024691358,0.845679012346,0.845679012346,0.845679012346,0.827160493827,,3,0.87037037037,0.876543209877,0.858024691358,0.864197530864,0.87037037037,,3,0.888888888889,0.882716049383,0.882716049383,0.888888888889,0.876543209877,,3,0.783950617284,0.79012345679,0.740740740741,0.722222222222,0.759259259259,,3,0.827160493827,0.827160493827,0.808641975309,0.808641975309,0.808641975309,,3,0.827160493827,0.820987654321,0.833333333333,0.820987654321,0.820987654321,,3,0.83950617284,0.858024691358,0.827160493827,0.858024691358,0.858024691358,
4,0.858024691358,0.833333333333,0.851851851852,0.851851851852,0.864197530864,,4,0.913580246914,0.907407407407,0.907407407407,0.91975308642,0.913580246914,,4,0.913580246914,0.938271604938,0.91975308642,0.932098765432,0.938271604938,,4,0.956790123457,0.950617283951,0.950617283951,0.944444444444,0.956790123457,,4,0.796296296296,0.827160493827,0.833333333333,0.83950617284,0.783950617284,,4,0.858024691358,0.864197530864,0.858024691358,0.845679012346,0.833333333333,,4,0.876543209877,0.876543209877,0.864197530864,0.87037037037,0.876543209877,,4,0.901234567901,0.888888888889,0.895061728395,0.901234567901,0.882716049383,,4,0.783950617284,0.783950617284,0.759259259259,0.734567901235,0.783950617284,,4,0.833333333333,0.827160493827,0.814814814815,0.808641975309,0.814814814815,,4,0.833333333333,0.827160493827,0.833333333333,0.820987654321,0.83950617284,,4,0.845679012346,0.858024691358,0.851851851852,0.858024691358,0.858024691358,
5,0.845679012346,0.864197530864,0.864197530864,0.851851851852,0.83950617284,,5,0.932098765432,0.938271604938,0.907407407407,0.91975308642,0.913580246914,,5,0.950617283951,0.944444444444,0.932098765432,0.932098765432,0.938271604938,,5,0.962962962963,0.950617283951,0.950617283951,0.962962962963,0.962962962963,,5,0.796296296296,0.83950617284,0.83950617284,0.83950617284,0.783950617284,,5,0.864197530864,0.87037037037,0.864197530864,0.845679012346,0.845679012346,,5,0.876543209877,0.876543209877,0.876543209877,0.87037037037,0.888888888889,,5,0.901234567901,0.888888888889,0.895061728395,0.901234567901,0.913580246914,,5,0.777777777778,0.79012345679,0.728395061728,0.746913580247,0.777777777778,,5,0.833333333333,0.827160493827,0.814814814815,0.820987654321,0.83950617284,,5,0.833333333333,0.833333333333,0.833333333333,0.827160493827,0.851851851852,,5,0.851851851852,0.858024691358,0.851851851852,0.858024691358,0.858024691358,
6,0.820987654321,0.83950617284,0.87037037037,0.83950617284,0.845679012346,,6,0.932098765432,0.938271604938,0.91975308642,0.91975308642,0.913580246914,,6,0.962962962963,0.944444444444,0.950617283951,0.932098765432,0.950617283951,,6,0.969135802469,0.975308641975,0.962962962963,0.975308641975,0.962962962963,,6,0.796296296296,0.845679012346,0.851851851852,0.845679012346,0.771604938272,,6,0.87037037037,0.87037037037,0.864197530864,0.876543209877,0.858024691358,,6,0.895061728395,0.882716049383,0.882716049383,0.895061728395,0.895061728395,,6,0.901234567901,0.895061728395,0.901234567901,0.907407407407,0.913580246914,,6,0.777777777778,0.79012345679,0.740740740741,0.753086419753,0.777777777778,,6,0.833333333333,0.827160493827,0.833333333333,0.845679012346,0.83950617284,,6,0.833333333333,0.833333333333,0.845679012346,0.827160493827,0.851851851852,,6,0.851851851852,0.858024691358,0.851851851852,0.858024691358,0.864197530864,
7,0.845679012346,0.83950617284,0.87037037037,0.845679012346,0.845679012346,,7,0.932098765432,0.962962962963,0.91975308642,0.91975308642,0.962962962963,,7,0.962962962963,0.950617283951,0.950617283951,0.962962962963,0.950617283951,,7,0.987654320988,0.975308641975,0.975308641975,0.987654320988,0.987654320988,,7,0.796296296296,0.833333333333,0.851851851852,0.845679012346,0.771604938272,,7,0.87037037037,0.888888888889,0.895061728395,0.876543209877,0.858024691358,,7,0.895061728395,0.895061728395,0.895061728395,0.895061728395,0.913580246914,,7,0.907407407407,0.907407407407,0.907407407407,0.907407407407,0.938271604938,,7,0.777777777778,0.783950617284,0.740740740741,0.728395061728,0.771604938272,,7,0.845679012346,0.827160493827,0.833333333333,0.845679012346,0.83950617284,,7,0.83950617284,0.845679012346,0.845679012346,0.83950617284,0.851851851852,,7,0.864197530864,0.87037037037,0.87037037037,0.87037037037,0.864197530864,
8,0.845679012346,0.833333333333,0.851851851852,0.851851851852,0.845679012346,,8,0.938271604938,0.962962962963,0.91975308642,0.944444444444,0.962962962963,,8,0.962962962963,0.962962962963,0.975308641975,0.962962962963,0.962962962963,,8,0.987654320988,0.987654320988,1.0,0.987654320988,0.987654320988,,8,0.808641975309,0.833333333333,0.833333333333,0.845679012346,0.783950617284,,8,0.895061728395,0.888888888889,0.895061728395,0.876543209877,0.895061728395,,8,0.895061728395,0.925925925926,0.895061728395,0.895061728395,0.91975308642,,8,0.938271604938,0.91975308642,0.913580246914,0.925925925926,0.938271604938,,8,0.783950617284,0.79012345679,0.753086419753,0.746913580247,0.777777777778,,8,0.845679012346,0.845679012346,0.858024691358,0.845679012346,0.83950617284,,8,0.858024691358,0.845679012346,0.845679012346,0.87037037037,0.87037037037,,8,0.87037037037,0.87037037037,0.87037037037,0.87037037037,0.882716049383,
9,0.864197530864,0.845679012346,0.858024691358,0.858024691358,0.864197530864,,9,0.950617283951,0.962962962963,0.91975308642,0.944444444444,0.962962962963,,9,0.975308641975,0.975308641975,0.975308641975,0.962962962963,0.975308641975,,9,1.0,0.987654320988,,1.0,0.987654320988,,9,0.820987654321,0.845679012346,0.83950617284,0.851851851852,0.777777777778,,9,0.895061728395,0.888888888889,0.895061728395,0.876543209877,0.895061728395,,9,0.907407407407,0.925925925926,0.932098765432,0.895061728395,0.938271604938,,9,0.938271604938,0.932098765432,0.932098765432,0.938271604938,0.938271604938,,9,0.783950617284,0.79012345679,0.746913580247,0.740740740741,0.777777777778,,9,0.851851851852,0.851851851852,0.858024691358,0.845679012346,0.845679012346,,9,0.858024691358,0.864197530864,0.851851851852,0.87037037037,0.882716049383,,9,0.888888888889,0.888888888889,0.87037037037,0.901234567901,0.882716049383,
10,0.864197530864,0.851851851852,0.858024691358,0.87037037037,0.845679012346,,10,0.962962962963,0.962962962963,0.91975308642,0.950617283951,0.962962962963,,10,0.975308641975,0.975308641975,1.0,0.975308641975,1.0,,10,,1.0,,,0.987654320988,,10,0.808641975309,0.833333333333,0.833333333333,0.851851851852,0.796296296296,,10,0.895061728395,0.895061728395,0.901234567901,0.876543209877,0.913580246914,,10,0.913580246914,0.925925925926,0.932098765432,0.901234567901,0.938271604938,,10,0.938271604938,0.932098765432,0.932098765432,0.938271604938,0.938271604938,,10,0.783950617284,0.796296296296,0.771604938272,0.753086419753,0.777777777778,,10,0.851851851852,0.851851851852,0.858024691358,0.864197530864,0.851851851852,,10,0.864197530864,0.864197530864,0.858024691358,0.87037037037,0.882716049383,,10,0.888888888889,0.888888888889,0.87037037037,0.901234567901,0.882716049383,
